"Maint Activity Name","Equip Pool Name","Asset Id","Item Desc","Location","Maintenance Schedule Id","Plan ID","Plan Name","Plan Desc","Plan Type Cd","Occurrence Cd","Last Maint Dt","Recurring Method Cd","Total Util Qty","Schedule Method","Last Util Qty","Utilization Measure Cd","Next Maint Date","Schedule Date","ACC","Acq Pgm Desc","Acq Pgm Name","APO Name","Asset Sts Cd","Before Util Qty","Central Maint Schedule Flag","Current Meter Reading","Custodian Name","Custodian Nbr","Data Code","Days Before Sched Qty","DOD Serial Nbr","Due Date","Equip Grp Cd","Extended Due Date","Frequency Cd","Include Weekend","Interval","Issue Date","LIN/TAMCN","Maint Acty Desc","Maint Loc","Maint Team Desc","Maint Team Id","Mfr Model Nbr","Mfr Name","Mfr Part Nbr","Next Util Qty","Not In Use","Owning UIC","Priority Cd","Rescission Date","Sched Effective Dt","Serial Nbr","Stock Nbr","Suspend Until Dt","Suspend Util Qty","Type Dsg Desc","Type Dsg Group Cd","Type Dsg Name","UII","Util Qty Frequency","Util Svc Life","Vehicle Grp Cd","Vehicle Type Cd","Waiver","Estbd By","Estbd Date Time","Last Updtd By","Last Tran Date Time"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00372","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","07/25/2025      ","XD","174787.000","LM","161403.00","M - Miles","07/25/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","174787.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","166403.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC8GG165201","2320015526889","","","","","","LDN003670000938524","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","7/28/2025 2:17:40 PM","LTANG","7/28/2025 2:17:40 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","04/13/2026      ","XD","104004.000","LM","102529.00","M - Miles","04/13/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 1:29:23 PM","UNKNOWN","4/13/2026 10:21:16 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260174","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","","XU","104004.000","","71856.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","169356.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","97500","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","JNICKEL","12/9/2023 2:12:49 PM","JNICKEL","12/9/2023 2:12:49 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260334","13AT","TRANSFER CASE/ FLUID #VSCOS","TRANSFER CASE/  FLUID","MANT","R","11/08/2023      ","XU","104004.000","","93039.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","138039.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:58:18 PM","UNKNOWN","11/8/2023 12:17:46 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT281324","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","12/07/2023      ","XU","104004.000","","93056.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","138056.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","KDAVIS","11/8/2023 3:51:33 PM","UNKNOWN","12/7/2023 4:00:15 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","04/13/2026      ","XD","104004.000","LM","102529.00","M - Miles","04/13/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","107529.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","8/6/2024 10:27:35 AM","UNKNOWN","4/13/2026 10:21:17 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","04/13/2026      ","XD","104004.000","LM","102529.00","M - Miles","04/13/2029      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","15","","","VL - Passenger Carrying Vehicles","","M","NO","36","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","117529.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","15000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","9/16/2024 8:31:52 AM","UNKNOWN","4/13/2026 10:21:15 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00373","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","04/13/2026      ","XD","104004.000","LM","102529.00","M - Miles","04/13/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","104004.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","107529.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC9GG167376","2320015526889","","","","","","LDN003670000938525","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","9/3/2025 2:28:40 PM","UNKNOWN","4/13/2026 10:21:17 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","02/25/2026      ","XD","178311.000","LM","173603.00","M - Miles","02/25/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 1:29:23 PM","UNKNOWN","2/25/2026 5:20:58 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260174","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","02/25/2026      ","XU","178311.000","","173603.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","271103.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","97500","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:35:30 PM","UNKNOWN","2/25/2026 5:20:58 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260334","13AT","TRANSFER CASE/ FLUID #VSCOS","TRANSFER CASE/  FLUID","MANT","R","09/04/2024      ","XU","178311.000","","149033.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","194033.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:58:18 PM","CJLAWSON","9/5/2024 5:10:28 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT281324","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","09/04/2024      ","XU","178311.000","","149033.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","194033.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","KDAVIS","11/8/2023 3:51:33 PM","CJLAWSON","9/5/2024 5:10:28 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","12/12/2025      ","XD","178311.000","LM","172991.00","M - Miles","12/12/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","177991.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","9/5/2024 9:19:30 AM","UNKNOWN","12/12/2025 7:48:18 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","06/26/2025      ","XD","178311.000","LM","163235.00","M - Miles","06/26/2028      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","15","","","VL - Passenger Carrying Vehicles","","M","NO","36","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","178235.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","15000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","CJLAWSON","9/17/2024 3:24:31 PM","UNKNOWN","6/26/2025 12:56:59 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00374","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","12/12/2025      ","XD","178311.000","LM","172991.00","M - Miles","12/12/2026      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","178311.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","177991.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC1GG167792","2320015526889","","","","","","LDN003670000938526","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","1/29/2025 9:12:23 AM","UNKNOWN","12/12/2025 7:48:17 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","02/06/2026      ","XD","112834.000","LM","111129.00","M - Miles","02/06/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 1:29:23 PM","ANIETOREYES","2/10/2026 8:40:56 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260174","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","","XU","112834.000","","84075.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","181575.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","97500","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:35:30 PM","GSHONKA","3/15/2023 3:35:30 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260334","13AT","TRANSFER CASE/ FLUID #VSCOS","TRANSFER CASE/  FLUID","MANT","R","11/08/2023      ","XU","112834.000","","95882.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","140882.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:58:18 PM","UNKNOWN","11/8/2023 12:17:46 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT281324","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","","XU","112834.000","","72503.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","117503.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","KDAVIS","11/8/2023 3:51:33 PM","KDAVIS","11/8/2023 3:51:33 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","02/06/2026      ","XD","112834.000","LM","111129.00","M - Miles","02/06/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","116129.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","8/5/2024 9:28:22 AM","ANIETOREYES","2/10/2026 8:40:56 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT294490","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","02/06/2026      ","XD","112834.000","LM","111129.00","M - Miles","02/06/2029      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","50","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","15","","","VL - Passenger Carrying Vehicles","","M","NO","36","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","126129.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","15000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","CJLAWSON","9/17/2024 3:25:25 PM","ANIETOREYES","2/10/2026 8:40:56 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00375","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT296899","35BD","INSP/ EMISSION SYSTEMS  #VSCOS","INSPECTION PERIODIC/ EMISSION SYSTEM CHECK, IAW TO 36-1-191, TABLE 3-2, ITEM 10","PREV","R","02/06/2026      ","XD","112834.000","LM","111129.00","M - Miles","02/06/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","112834.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","116129.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC4GG167723","2320015526889","","","","","","LDN003670000938527","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","JFANT","4/3/2025 9:32:56 AM","ANIETOREYES","2/10/2026 8:40:56 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00376","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","03/26/2026      ","XD","167642.000","LM","166032.00","M - Miles","03/26/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","","NO","167642.00","SECURITY FORCES GP","441VV-MTKL","","42","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC6GG168081","2320015526889","","","","","","LDN003670000938528","","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 1:29:23 PM","UNKNOWN","3/26/2026 1:58:16 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00376","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260174","02AE","SPARK PLUGS #VSCOS","IGNITION SYSTEM/ SPARK PLUGS","MANT","R","03/28/2025      ","XU","167642.000","","149295.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","167642.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","246795.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC6GG168081","2320015526889","","","","","","LDN003670000938528","97500","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:35:30 PM","UNKNOWN","3/28/2025 11:22:29 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00376","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT260334","13AT","TRANSFER CASE/ FLUID #VSCOS","TRANSFER CASE/  FLUID","MANT","R","03/26/2026      ","XU","167642.000","","166032.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","167642.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","211032.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC6GG168081","2320015526889","","","","","","LDN003670000938528","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","GSHONKA","3/15/2023 3:58:18 PM","UNKNOWN","3/26/2026 1:58:16 PM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00376","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT281324","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","03/28/2025      ","XU","167642.000","","149295.00","M - Miles","","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","1000","NO","167642.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","","NO","","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","194295.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC6GG168081","2320015526889","","","","","","LDN003670000938528","45000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","KDAVIS","11/8/2023 3:51:33 PM","UNKNOWN","3/28/2025 11:22:36 AM"
"5 LRS MINOT","KL - SECURITY FORCES","AF16B00376","TRUCK,CARGO","MINOT AFB","DF-VEHS5 LRS MINOT292747","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","03/26/2026      ","XD","167642.000","LM","166032.00","M - Miles","03/26/2027      ","","P - Commercial Vehicle","","","TROY SENGER","U - In Use","500","NO","167642.00","SECURITY FORCES GP","441VV-MTKL","","","","","VL - Passenger Carrying Vehicles","","M","NO","12","","B216","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB","","","SILVERADO","CHEVROLET","","171032.00","NO","FFDYM0","5 - Routine I - 5 days","","","3GCUKNEC6GG168081","2320015526889","","","","","","LDN003670000938528","5000","200000.00","0114 - MD Pickup Owned","122 - MD Pickup","False","LTANG","8/5/2024 12:14:10 PM","UNKNOWN","3/26/2026 1:58:14 PM"
